t,Elongation,Activation
5.68,0.24606,0.39014
5.69,0.23782,0.396111
5.7,0.22706,0.39134
5.71,0.21344,0.376253
5.72,0.1966,0.348979
5.73,0.17649,0.309185
5.74,0.15328,0.262261
5.75,0.12743,0.217019
5.76,0.0995299999999999,0.176868
5.77,0.06976,0.141694
5.78,0.04189,0.112848
5.79,0.0169299999999999,0.090794
5.8,-0.00660300000000003,0.074705
5.81,-0.030196,0.063427
5.82,-0.0544210000000001,0.054777
5.83,-0.079259,0.045854
5.84,-0.104446,0.037088
5.85,-0.129664,0.029669
5.86,-0.15458,0.024193
5.87,-0.178863,0.020512
5.88,-0.20221,0.01843
5.89,-0.224349,0.017024
5.9,-0.245069,0.015862
5.91,-0.264298,0.015013
5.92,-0.277844,0.014686
5.93,-0.283063,0.014974
5.94,-0.280749,0.015704
5.95,-0.273823,0.016672
5.96,-0.265253,0.017595
5.97,-0.256822,0.018317
5.98,-0.249234,0.018999
5.99,-0.242661,0.019658
6,-0.237084,0.020151
6.01,-0.232394,0.020299
6.02,-0.228379,0.020313
